outlet_code,item_code,DATE,sales_qty
E,122740,9/22/2022,1
C,23371,5/6/2022,1
B,6748,1/22/2022,1
A,92482,2/11/2022,3
A,1951,2/5/2022,1
D,304,2/15/2022,1
D,45115,2/24/2022,1
A,43738,7/19/2022,1
A,122740,2/2/2022,1
B,101941,5/1/2022,1
A,57976,6/2/2022,1
B,43738,6/14/2022,1
B,43405,6/24/2022,2
B,110860,5/31/2022,2
A,223,3/21/2022,3
A,538,7/17/2022,1
D,10654,8/2/2022,4
C,1942,5/17/2022,2
B,39238,9/9/2022,1
E,4741,4/28/2022,1
D,95137,7/21/2022,4
B,93913,8/24/2022,1
A,10636,7/8/2022,2
D,112219,7/2/2022,1
A,121039,6/16/2022,1
C,111382,5/30/2022,2
B,5002,9/18/2022,2
A,23371,7/7/2022,1
E,107224,4/1/2022,2
E,107836,5/27/2022,2
C,23938,7/23/2022,1
D,122830,8/2/2022,3
D,14848,8/25/2022,1
C,57058,3/19/2022,1
C,113281,4/17/2022,2
B,1852,8/12/2022,2
C,107836,7/13/2022,2
B,10924,4/15/2022,2
B,95137,7/14/2022,2
A,57976,3/8/2022,1
C,9925,3/7/2022,1
C,107224,7/20/2022,1
E,1852,7/13/2022,1
D,108412,3/4/2022,1
A,4165,5/29/2022,1
E,91438,10/7/2022,3
C,9979,3/5/2022,2
D,1852,8/30/2022,1
E,1132,5/30/2022,2
E,121129,5/30/2022,1
B,95119,5/14/2022,1
B,111337,7/6/2022,1
B,76399,9/22/2022,4
A,1204,4/4/2022,2
B,76399,6/10/2022,1
A,112219,5/26/2022,1
A,529,7/15/2022,2
C,29941,5/18/2022,26
D,101635,7/19/2022,2
D,119761,2/19/2022,1
D,111337,7/31/2022,1
B,610,4/28/2022,2
D,41164,5/27/2022,1
D,113110,6/21/2022,2
C,15352,5/19/2022,12
B,41488,7/16/2022,5
D,529,2/3/2022,1
A,119185,3/6/2022,1
C,11419,1/24/2022,2
C,122785,2/15/2022,2
C,23146,8/26/2022,1
B,116962,4/21/2022,1
B,57976,9/1/2022,1
E,11509,3/24/2022,2
E,1681,9/17/2022,1
D,3328,7/10/2022,2
A,76399,10/10/2022,2
B,117610,4/15/2022,3
D,5551,2/1/2022,1
D,13948,2/24/2022,1
A,119185,5/18/2022,1
C,1672,3/23/2022,5
E,117286,9/5/2022,2
D,13408,4/23/2022,1
D,15352,9/23/2022,2
C,120418,7/23/2022,1
B,106054,7/3/2022,1
E,97531,4/17/2022,1
C,120418,9/17/2022,1
D,27790,10/5/2022,2
B,110356,4/26/2022,9
B,29896,10/9/2022,1
D,9979,9/17/2022,2
C,111976,7/22/2022,2
C,1672,9/23/2022,9
A,24136,5/18/2022,3
D,673,8/6/2022,1
D,117736,8/2/2022,2
B,7396,5/23/2022,1
D,102490,2/7/2022,8.119999886
C,45412,3/10/2022,2
B,111382,9/8/2022,2
C,232,9/6/2022,1
A,25000,10/2/2022,1
C,10078,2/9/2022,1
A,529,6/24/2022,1
A,3292,6/25/2022,3
B,107863,7/18/2022,2
A,14848,9/5/2022,1
B,117745,2/3/2022,1
A,102769,5/12/2022,2
B,100537,3/9/2022,1
B,116962,6/18/2022,1
D,10078,2/25/2022,2
A,114658,1/25/2022,2
D,12670,1/29/2022,6
D,4480,5/6/2022,1
A,107863,9/28/2022,3
A,101941,7/12/2022,1
B,11509,8/7/2022,2
B,14947,10/13/2022,2
A,232,8/5/2022,1
D,1933,6/22/2022,1
D,97486,9/29/2022,1
C,55906,8/29/2022,1
B,6163,5/9/2022,2
B,24136,7/13/2022,2
D,3679,7/7/2022,2
A,12355,9/13/2022,1
E,41488,8/25/2022,2
E,94948,8/16/2022,1
E,93913,8/16/2022,1
D,10654,2/10/2022,1
D,121174,7/16/2022,3
D,123730,9/2/2022,4
D,10924,9/22/2022,1
C,94345,6/27/2022,1
A,45043,6/5/2022,6
D,44989,4/15/2022,2
D,259,3/30/2022,2
B,40939,3/14/2022,1
C,121039,4/5/2022,2
C,57976,4/21/2022,3
C,94453,3/17/2022,1
C,101212,1/31/2022,2
E,122686,3/13/2022,2
E,111382,7/19/2022,1
D,41488,6/7/2022,1
C,111436,7/1/2022,1
A,94948,7/8/2022,1
A,123730,10/12/2022,6
C,30454,8/22/2022,1
E,107224,8/9/2022,1
A,6163,2/16/2022,4
C,43405,10/5/2022,1
A,25081,9/14/2022,2
B,93895,8/28/2022,1
E,23785,3/16/2022,1
D,12031,4/13/2022,6
A,121714,6/10/2022,2
C,12031,9/2/2022,1
E,18223,9/17/2022,2
B,10852,2/10/2022,1
B,94876,3/29/2022,1
A,304,3/6/2022,1
E,122767,3/22/2022,1
E,117736,6/12/2022,1
E,93895,6/20/2022,1
A,41164,2/11/2022,1
D,6856,2/15/2022,1
C,4930,6/22/2022,1
C,119707,3/8/2022,2
C,117376,10/8/2022,2
D,118096,4/6/2022,1
C,41632,8/7/2022,2
D,781,6/7/2022,1
D,304,8/4/2022,1
B,1204,6/4/2022,1
A,97486,2/21/2022,1
D,23371,7/17/2022,1
C,107809,3/15/2022,1
A,2806,7/22/2022,1
B,11581,1/22/2022,1
A,101635,6/3/2022,4
C,25000,9/13/2022,1
D,93895,6/25/2022,1
C,27790,3/6/2022,2
B,122803,6/21/2022,1
A,51109,5/14/2022,1
D,781,7/19/2022,1
D,88,8/18/2022,1
C,27790,7/17/2022,1
C,14848,5/19/2022,1
D,295,3/7/2022,1
A,55906,9/4/2022,1
D,120994,8/13/2022,1
A,529,6/25/2022,3
A,57058,10/17/2022,2
C,117610,9/11/2022,1
B,121174,6/2/2022,3
B,123586,6/30/2022,1
A,55879,7/13/2022,2
A,108007,9/6/2022,1
B,10852,3/27/2022,1
B,29941,5/17/2022,2
A,10852,4/2/2022,2
E,111985,7/14/2022,1
C,102967,3/7/2022,3
E,27790,6/2/2022,2
A,116962,6/10/2022,1
D,10609,2/16/2022,1
D,8800,5/29/2022,1
C,10609,2/23/2022,2
A,23146,1/23/2022,1
C,118033,3/5/2022,1
D,25081,3/13/2022,4
B,117745,6/6/2022,2
C,107863,4/19/2022,10
D,1132,7/29/2022,1
D,44989,8/16/2022,2
B,123694,8/24/2022,1
A,95119,8/25/2022,1
C,25081,3/12/2022,3
C,108007,4/21/2022,1
C,25081,7/23/2022,1
D,46591,9/30/2022,1
B,43405,3/2/2022,1
A,117358,2/21/2022,1
C,673,4/22/2022,3
A,95443,2/13/2022,1
B,110356,2/4/2022,1
A,101212,5/1/2022,1
A,120499,8/6/2022,2
A,10366,6/4/2022,1
B,92491,7/6/2022,3
B,100501,6/24/2022,1
C,104839,6/28/2022,1
C,23785,7/2/2022,1
B,12220,8/4/2022,1
B,24136,3/15/2022,2
B,29941,8/15/2022,1
E,111868,8/16/2022,1
B,42928,7/6/2022,1
D,117196,6/17/2022,1
C,110356,10/5/2022,1
E,3679,7/24/2022,2
D,4480,5/28/2022,2
C,3679,5/16/2022,1
E,1672,9/30/2022,1
A,76399,3/11/2022,8
D,223,4/16/2022,1
D,108007,4/30/2022,1
A,11419,8/7/2022,1
D,93679,8/21/2022,1
A,92482,6/28/2022,5
E,45421,6/21/2022,8
A,2806,7/12/2022,2
A,952,9/5/2022,9
E,23785,8/30/2022,1
D,1852,8/9/2022,2
C,6856,2/15/2022,1
E,259,6/2/2022,2
E,3427,8/10/2022,1
A,9979,7/27/2022,1
A,111031,9/24/2022,7
A,7108,8/29/2022,2
C,96775,8/1/2022,1
B,55879,2/18/2022,2
A,8800,2/22/2022,1
B,110122,7/19/2022,1
C,96136,7/30/2022,10.26400006
C,7108,8/21/2022,3
E,92482,9/3/2022,5
B,111436,9/26/2022,1
A,123667,8/5/2022,6
D,13552,8/7/2022,1
C,538,9/2/2022,1
D,123334,2/2/2022,2
B,1852,4/5/2022,2
B,12040,5/24/2022,1
D,118033,1/30/2022,1
D,1951,6/27/2022,1
C,121714,3/15/2022,2
A,313,3/7/2022,1
C,94345,2/4/2022,1
E,113281,5/4/2022,1
D,97531,10/10/2022,1
A,110320,9/9/2022,5
C,101635,2/6/2022,1
C,110077,8/4/2022,1
C,123703,9/27/2022,1
E,40759,4/15/2022,1
E,3679,6/18/2022,2
E,119707,8/19/2022,1
A,94876,6/20/2022,3
A,76399,9/24/2022,3
B,117745,4/20/2022,1
C,12670,3/14/2022,4
C,110806,10/6/2022,1
A,112219,9/20/2022,1
E,5002,10/13/2022,1
A,3751,5/12/2022,1
C,29941,8/21/2022,8
D,1852,5/25/2022,2
E,122767,9/6/2022,2
C,23371,3/17/2022,1
C,24136,9/6/2022,1
B,119554,6/12/2022,1
D,108007,9/17/2022,1
C,39238,10/6/2022,1
A,117286,9/2/2022,1
D,110806,1/26/2022,1
C,25081,2/16/2022,3
C,96775,2/2/2022,1
E,45421,3/17/2022,4
E,110356,7/2/2022,2
D,12220,1/22/2022,2
B,123730,3/18/2022,2
C,111976,2/1/2022,1
B,10366,4/30/2022,1
C,11230,7/18/2022,1
E,46150,7/2/2022,3
E,1132,8/12/2022,4
A,94453,1/28/2022,1
C,51109,4/22/2022,1
B,116962,3/20/2022,1
D,11230,5/25/2022,1
D,102769,9/20/2022,1
D,27979,4/30/2022,1
C,673,8/13/2022,1
A,91438,7/2/2022,1
A,9925,4/17/2022,3
E,23020,9/22/2022,2
D,122740,5/20/2022,1
C,123730,1/31/2022,2
E,40759,5/22/2022,1
C,107269,6/5/2022,1
A,110806,2/28/2022,4
A,1681,3/26/2022,1
C,124396,7/9/2022,1
E,9925,3/16/2022,1
D,11230,3/26/2022,1
D,3022,10/2/2022,1
A,23146,9/5/2022,2
E,24136,4/19/2022,5
E,93913,5/28/2022,1
E,41488,7/21/2022,1
B,44989,9/27/2022,2
E,107917,3/18/2022,1
D,10636,8/20/2022,1
D,94876,7/9/2022,1
A,110356,4/18/2022,1
C,43738,2/6/2022,1
A,112219,4/10/2022,1
C,121039,5/29/2022,2
C,121714,5/29/2022,2
E,46150,8/23/2022,2
E,24136,5/29/2022,1
C,108043,7/28/2022,1
B,97531,3/19/2022,1
C,11230,2/5/2022,1
B,117736,4/23/2022,5
B,6856,8/22/2022,1
E,4705,3/14/2022,3
E,673,8/24/2022,2
A,121129,3/1/2022,1
D,9925,4/7/2022,13
C,7396,5/29/2022,3
C,116836,6/29/2022,1
B,94453,3/15/2022,1
B,108862,7/1/2022,1
A,13948,2/24/2022,3
A,94453,5/7/2022,1
A,19114,9/5/2022,1
B,9925,7/21/2022,2
E,46591,4/12/2022,1
B,10042,2/10/2022,1
B,23785,7/31/2022,1
D,10195,9/23/2022,2
C,29896,2/8/2022,1
A,25000,3/5/2022,1
A,23911,10/12/2022,1
C,117925,8/19/2022,1
C,116836,8/21/2022,8
C,41164,2/24/2022,2
D,45421,9/14/2022,5
C,111976,6/26/2022,2
A,117286,7/1/2022,1
C,10375,2/24/2022,1
C,114658,5/8/2022,2
D,123703,7/7/2022,1
B,718,6/10/2022,1
B,121039,8/25/2022,1
E,12355,9/1/2022,2
B,4480,5/23/2022,1
B,110356,3/18/2022,1
A,94336,5/24/2022,1
A,121039,6/27/2022,1
B,96775,2/3/2022,1
B,23938,6/2/2022,1
E,117745,9/27/2022,1
B,123586,5/27/2022,1
C,2806,3/23/2022,1
C,12247,8/17/2022,1
C,23146,8/8/2022,1
D,41686,5/20/2022,1
D,105622,10/6/2022,1
C,45421,7/7/2022,6
E,7396,5/15/2022,1
A,118033,5/24/2022,1
D,93895,7/10/2022,1
C,110230,3/7/2022,1
E,93913,8/31/2022,2
B,10213,5/25/2022,2
A,610,4/10/2022,1
D,107917,5/28/2022,1
D,46591,2/15/2022,2
E,117286,9/1/2022,3
B,10924,2/1/2022,1
D,1933,2/4/2022,1
C,313,1/22/2022,2
C,111976,2/3/2022,1
B,9925,6/18/2022,1
D,117160,8/16/2022,1
D,10591,4/1/2022,1
C,10852,8/9/2022,1
C,12166,8/13/2022,1
C,1231,4/1/2022,1
B,3022,4/18/2022,1
B,40381,7/20/2022,4
A,41164,6/20/2022,1
A,111382,2/5/2022,1
C,15352,2/24/2022,1
C,123730,6/1/2022,1
A,24154,7/16/2022,1
D,122830,3/10/2022,2
B,313,7/24/2022,1
D,95443,4/21/2022,1
C,102490,4/9/2022,4.208000064
A,23911,9/9/2022,2
B,107836,3/27/2022,1
D,11230,3/8/2022,1
C,121039,5/24/2022,3
A,12220,9/10/2022,1
E,30778,9/3/2022,1
E,105622,8/7/2022,1
D,45421,9/25/2022,2
D,110878,5/14/2022,8
D,529,7/2/2022,1
A,93913,4/1/2022,2
D,110806,1/23/2022,1
C,110356,7/6/2022,2
B,111382,3/15/2022,2
E,114658,4/19/2022,1
D,111985,4/12/2022,2
E,117925,5/27/2022,1
B,14947,5/23/2022,1
A,119779,2/6/2022,1
A,115846,2/21/2022,1
B,10924,2/27/2022,3
B,9628,8/24/2022,1
A,3751,4/19/2022,1
A,123703,8/20/2022,1
A,55879,3/6/2022,1
A,93679,10/11/2022,1
C,4165,2/13/2022,1
C,44989,3/23/2022,2
E,122686,3/29/2022,1
E,110122,10/12/2022,1
B,7072,4/14/2022,2
B,14947,3/10/2022,2
A,111382,3/29/2022,1
D,117196,1/26/2022,1
E,9979,4/18/2022,1
B,117196,3/17/2022,1
A,117187,3/7/2022,1
A,7396,5/8/2022,1
E,108862,9/10/2022,1
C,94336,2/28/2022,1
E,101824,6/10/2022,1
D,123586,2/19/2022,1
A,116962,5/21/2022,1
B,111868,4/13/2022,2
B,4705,7/17/2022,1
C,30175,8/31/2022,1
E,7054,7/5/2022,1
A,11842,2/7/2022,1
A,40939,5/4/2022,2
D,2806,3/8/2022,3
B,57058,4/9/2022,2
A,12040,4/19/2022,1
D,102769,9/15/2022,1
C,110338,2/8/2022,1
A,117196,3/9/2022,1
A,100501,4/2/2022,1
C,102967,8/13/2022,1
A,43738,2/22/2022,6
D,45484,3/4/2022,1
A,93895,9/23/2022,3
B,25081,2/8/2022,1
C,120499,5/2/2022,4
A,42685,2/17/2022,5
A,673,4/16/2022,2
A,107863,5/4/2022,7
D,42928,1/27/2022,1
A,10213,3/28/2022,1
C,100042,8/23/2022,1
D,10042,4/26/2022,1
A,110356,9/15/2022,1
B,23911,2/7/2022,1
B,123667,2/10/2022,2
C,121291,6/26/2022,2
E,117736,7/6/2022,9
A,3328,2/5/2022,1
A,121714,3/24/2022,1
C,40759,8/12/2022,1
E,9925,8/9/2022,1
B,102967,6/12/2022,10
B,46150,5/24/2022,2
A,3292,4/5/2022,23
D,108862,9/22/2022,1
C,119779,3/30/2022,1
C,111868,2/19/2022,1
A,108862,7/28/2022,1
B,538,5/7/2022,1
B,10654,4/26/2022,1
E,116836,10/10/2022,1
D,94876,4/6/2022,1
A,44989,3/7/2022,2
B,10078,9/25/2022,2
D,123586,6/6/2022,1
D,111985,8/29/2022,1
C,95119,2/18/2022,1
B,102769,7/9/2022,1
A,122803,2/15/2022,1
D,13480,6/25/2022,1
D,736,9/22/2022,1
A,39238,8/7/2022,1
B,117745,2/13/2022,4
B,117745,9/10/2022,1
A,23146,2/8/2022,2
A,7072,4/24/2022,1
D,120400,7/16/2022,1
C,23146,2/27/2022,1
C,41488,4/21/2022,1
C,111436,5/3/2022,1
C,117160,8/2/2022,2
B,111436,10/10/2022,1
A,1204,3/16/2022,2
A,259,3/15/2022,1
A,43279,3/21/2022,1
D,41488,9/28/2022,1
C,102490,2/28/2022,6.054000139
E,12355,4/23/2022,5
E,55906,8/21/2022,1
A,14947,8/24/2022,2
C,120994,6/21/2022,1
C,118429,7/2/2022,1
B,41686,6/12/2022,3
C,44989,2/27/2022,1
A,117187,7/16/2022,2
E,40759,8/27/2022,1
E,40309,3/18/2022,2
B,106054,2/28/2022,4
E,40381,8/21/2022,2
E,117736,9/14/2022,1
B,529,9/13/2022,1
D,39238,8/24/2022,1
C,41632,1/24/2022,1
B,107836,4/10/2022,1
B,23146,4/16/2022,1
C,111868,2/27/2022,1
C,7054,8/3/2022,1
E,3679,6/6/2022,2
A,43279,6/14/2022,1
D,10213,5/3/2022,1
D,4732,8/6/2022,2
C,3292,7/9/2022,1
B,3679,7/16/2022,6
A,9628,4/16/2022,2
B,107224,6/22/2022,1
A,673,5/5/2022,1
D,10924,1/23/2022,2
B,11509,6/9/2022,2
B,952,10/12/2022,1
C,4705,8/27/2022,1
A,123586,7/1/2022,2
B,110122,5/15/2022,1
C,95443,10/3/2022,1
C,57058,6/7/2022,1
E,11509,4/11/2022,2
B,94948,9/27/2022,1
D,313,3/6/2022,3
C,97486,1/24/2022,6
B,107836,4/17/2022,2
C,116962,7/11/2022,2
E,30688,5/23/2022,1
B,110806,5/12/2022,3
B,110527,6/12/2022,2
C,24154,2/3/2022,1
D,106054,2/1/2022,1
D,23146,5/31/2022,1
C,45115,2/6/2022,1
A,223,1/31/2022,1
A,121714,3/28/2022,1
E,124414,8/25/2022,1
B,110527,5/4/2022,2
E,7450,5/18/2022,1
E,14947,5/18/2022,1
A,123694,9/1/2022,1
A,121174,9/22/2022,1
C,93895,9/21/2022,1
A,10924,7/12/2022,5
D,110230,3/15/2022,1
D,43279,5/27/2022,1
C,123730,8/25/2022,2
D,45169,4/7/2022,1
C,123667,4/24/2022,2
A,117376,3/31/2022,1
A,41488,5/14/2022,1
D,27790,3/29/2022,1
D,29311,7/13/2022,1
A,108007,4/25/2022,3
B,57976,10/2/2022,1
D,259,9/14/2022,2
D,10906,2/9/2022,1
C,118033,6/18/2022,3
B,102967,4/25/2022,1
A,3940,3/8/2022,1
A,122803,1/23/2022,3
E,107269,4/28/2022,1
E,15658,9/7/2022,1
C,10375,6/18/2022,1
E,11509,9/24/2022,4
B,45115,2/3/2022,1
B,29941,7/21/2022,1
A,13552,2/11/2022,1
D,118096,6/18/2022,1
D,123667,8/18/2022,3
A,118033,10/5/2022,1
C,4732,7/24/2022,1
A,7396,3/8/2022,1
D,313,1/24/2022,1
D,529,8/29/2022,2
C,108862,3/31/2022,1
C,117358,5/7/2022,1
C,23911,7/24/2022,1
C,1132,10/4/2022,1
B,4741,3/10/2022,1
E,76399,10/8/2022,5
C,121291,3/7/2022,3
C,111436,7/2/2022,1
E,592,9/2/2022,1
D,122560,8/1/2022,1
C,124396,10/2/2022,1
A,76399,8/14/2022,4
A,111004,8/16/2022,1
A,10366,6/5/2022,1
E,119554,9/14/2022,1
A,94345,4/15/2022,1
E,2806,10/14/2022,1
D,1672,8/10/2022,4
D,23911,8/31/2022,1
C,122830,7/1/2022,1
A,110077,4/16/2022,1
A,11842,4/25/2022,1
B,13948,5/31/2022,1
B,14857,6/23/2022,1
C,121075,4/10/2022,2
C,7396,8/10/2022,4
A,114658,7/22/2022,1
A,124396,3/12/2022,2
A,19114,8/9/2022,1
C,9979,10/18/2022,1
C,7072,6/7/2022,1
B,108007,9/12/2022,1
C,29653,5/26/2022,3
B,610,6/1/2022,1
D,781,9/22/2022,1
D,88,3/16/2022,2
B,117610,5/20/2022,2
B,13948,10/10/2022,1
D,122830,1/25/2022,1
B,121174,1/26/2022,1
B,107809,6/19/2022,2
E,123694,9/14/2022,1
D,93913,6/10/2022,1
C,107809,10/4/2022,1
D,114658,10/14/2022,1
A,123586,10/9/2022,2
A,64816,8/11/2022,1
C,95443,9/29/2022,1
A,23371,10/7/2022,1
A,42847,1/26/2022,1
A,25081,1/29/2022,2
A,111985,3/8/2022,4
D,42847,3/28/2022,3
D,10195,6/22/2022,2
D,107269,5/13/2022,1
C,111436,6/4/2022,1
E,98809,3/20/2022,2
D,11230,2/24/2022,1
E,40381,6/7/2022,3
D,111004,3/18/2022,1
B,93679,7/30/2022,1
A,43405,2/12/2022,1
D,322,5/14/2022,1
B,104839,10/2/2022,1
C,104470,9/22/2022,2
E,10924,9/17/2022,2
A,25000,9/12/2022,1
B,55906,10/12/2022,1
B,4930,8/17/2022,1
D,45421,8/6/2022,4
A,123478,1/26/2022,1
C,107836,2/6/2022,2
C,13795,5/13/2022,1
C,2806,5/16/2022,1
C,1681,9/5/2022,1
B,27790,9/28/2022,1
A,3022,1/30/2022,1
E,117376,6/27/2022,1
D,102769,7/11/2022,1
B,13795,2/15/2022,1
B,3679,8/30/2022,1
D,93913,8/6/2022,1
C,122740,5/16/2022,2
B,57058,2/21/2022,2
B,99457,6/6/2022,1
D,12247,3/18/2022,1
A,12031,7/20/2022,1
B,5002,9/4/2022,1
C,47140,4/29/2022,1
D,117358,6/19/2022,1
A,10636,7/5/2022,2
D,111031,9/7/2022,1
C,3679,3/17/2022,3
E,13948,9/4/2022,1
B,4165,9/14/2022,1
A,45412,2/15/2022,1
A,45115,5/16/2022,1
D,19114,4/12/2022,2
D,10636,4/16/2022,1
D,117358,6/4/2022,1
B,10924,7/15/2022,1
C,29941,6/5/2022,5
C,124414,4/22/2022,1
B,27790,4/28/2022,3
A,25000,2/12/2022,2
C,1672,9/9/2022,3
C,92491,6/24/2022,1
D,3328,5/30/2022,2
A,14848,2/6/2022,1
B,41488,3/30/2022,1
B,110077,9/3/2022,3
E,116836,7/16/2022,2
C,4705,9/7/2022,1
E,96136,8/25/2022,3.516000032
B,24136,4/6/2022,3
B,23785,9/2/2022,1
D,111436,10/12/2022,1
B,100177,2/10/2022,1
B,223,7/29/2022,1
E,110320,7/12/2022,1
C,123667,5/27/2022,1
B,45043,9/20/2022,1
E,42658,5/9/2022,3
C,118033,1/30/2022,2
C,117376,3/12/2022,3
E,111382,4/17/2022,7
A,116962,7/22/2022,1
D,51109,6/10/2022,1
D,123478,4/28/2022,1
A,12166,6/11/2022,1
A,24136,6/20/2022,3
B,57976,5/23/2022,3
C,23146,7/5/2022,2
C,92491,8/23/2022,12
C,9925,2/18/2022,1
C,102490,3/29/2022,3.016000032
C,40201,7/17/2022,1
C,121174,2/14/2022,4
A,952,2/15/2022,1
D,45412,2/9/2022,1
C,4741,2/18/2022,1
B,41164,6/8/2022,1
C,40381,7/15/2022,3
C,10654,8/22/2022,1
C,40759,9/2/2022,3
E,124414,3/12/2022,1
D,55879,3/14/2022,2
D,529,3/14/2022,1
C,108043,7/3/2022,2
B,100501,4/14/2022,1
D,43279,2/13/2022,1
D,116962,5/20/2022,3
D,95443,8/24/2022,1
C,12031,3/31/2022,3
C,124396,7/17/2022,1
B,107836,1/23/2022,2
E,23020,10/6/2022,1
A,123478,2/9/2022,2
E,110806,7/22/2022,1
A,4480,3/15/2022,1
A,40309,9/19/2022,1
B,110356,4/23/2022,2
E,40939,7/27/2022,1
A,12220,4/8/2022,2
A,118033,4/10/2022,1
B,110860,9/17/2022,4
B,94345,6/25/2022,2
C,106054,5/20/2022,1
A,110806,2/16/2022,1
B,111985,3/29/2022,1
D,123730,4/20/2022,1
B,119185,7/3/2022,1
D,6163,4/8/2022,2
C,10924,1/23/2022,2
B,232,5/24/2022,1
E,117286,8/15/2022,1
B,538,3/6/2022,1
A,123334,4/10/2022,1
D,110860,2/19/2022,2
E,107836,10/2/2022,1
B,93913,6/26/2022,1
A,43279,6/22/2022,1
B,4480,3/15/2022,1
B,117925,5/8/2022,2
D,13480,3/16/2022,1
C,92491,2/12/2022,2
B,1852,5/1/2022,1
E,107809,6/3/2022,1
A,25000,8/2/2022,1
B,64816,8/1/2022,1
A,108007,4/12/2022,1
D,46150,6/18/2022,1
A,111337,3/2/2022,1
C,105604,4/14/2022,2
E,7108,6/1/2022,1
E,92482,8/25/2022,2
E,94948,3/19/2022,1
A,11230,3/13/2022,1
C,3328,6/10/2022,2
B,121957,5/15/2022,1
A,110806,4/14/2022,1
A,304,7/27/2022,3
A,30778,7/4/2022,1
D,3427,1/25/2022,1
D,9925,5/23/2022,1
B,95443,5/13/2022,1
D,4732,6/26/2022,1
C,95137,9/25/2022,1
C,13948,5/13/2022,2
E,5002,8/29/2022,1
B,107863,1/27/2022,1
A,10366,7/6/2022,1
C,114658,10/11/2022,1
C,14947,7/2/2022,3
B,142,3/28/2022,1
A,121714,3/29/2022,2
A,14947,6/15/2022,3
A,43135,9/8/2022,1
A,12355,10/13/2022,1
C,57058,6/23/2022,5
A,123694,2/10/2022,1
C,107809,4/6/2022,2
E,43135,5/8/2022,2
A,120994,7/31/2022,2
C,10213,4/24/2022,1
D,95443,3/29/2022,1
D,4480,10/1/2022,3
A,10852,1/29/2022,1
D,40759,4/16/2022,1
E,9061,3/13/2022,2
E,1951,9/25/2022,1
D,108862,3/26/2022,2
B,111976,9/3/2022,1
C,102967,3/28/2022,1
D,44989,9/4/2022,1
A,10366,10/18/2022,1
D,592,2/3/2022,1
A,99250,6/13/2022,1
C,43135,3/21/2022,1
D,529,8/14/2022,1
A,118033,9/4/2022,2
D,64816,2/8/2022,1
E,10924,9/12/2022,1
B,3292,5/8/2022,1
B,121174,8/3/2022,10
D,119185,1/26/2022,1
D,110077,3/30/2022,1
B,117196,5/20/2022,1
A,3427,10/17/2022,10
C,13795,6/8/2022,5
D,29941,2/27/2022,7
C,12670,4/2/2022,3
C,110806,1/22/2022,2
E,99250,7/22/2022,1
A,23938,6/15/2022,2
B,57058,9/14/2022,1
A,123703,3/11/2022,2
D,110671,8/15/2022,1
C,92572,4/21/2022,1
D,1132,9/15/2022,1
B,110878,6/9/2022,4
D,119185,7/26/2022,2
C,4930,1/29/2022,1
A,898,2/19/2022,1
A,110122,2/28/2022,3
D,29941,2/12/2022,2
D,14848,7/13/2022,1
B,3427,3/2/2022,4
A,6856,4/21/2022,2
D,45169,3/4/2022,1
D,27583,4/5/2022,1
E,117196,4/23/2022,1
D,12166,4/9/2022,1
B,42154,8/17/2022,1.997999966
D,123586,6/1/2022,1
C,108862,3/5/2022,2
A,111868,7/27/2022,1
E,110122,10/2/2022,2
B,10195,6/1/2022,1
B,116836,8/8/2022,2
E,40759,10/4/2022,1
C,15352,1/29/2022,2
C,1132,5/12/2022,5
A,3283,2/11/2022,2
A,610,10/4/2022,1
E,115846,10/2/2022,1
A,7450,4/12/2022,1
B,41686,6/28/2022,1
A,4930,2/5/2022,2
A,592,3/3/2022,1
D,99457,5/5/2022,1
C,14947,1/24/2022,1
C,3283,9/11/2022,2
B,14947,3/24/2022,1
E,9979,10/8/2022,1
E,76399,3/26/2022,1
C,6856,9/3/2022,2
B,952,6/20/2022,1
B,39238,9/28/2022,1
A,123730,3/16/2022,2
D,101149,5/13/2022,1
D,10213,6/13/2022,1
A,95119,9/26/2022,1
A,117286,10/4/2022,2
C,122830,6/8/2022,1
C,94948,10/1/2022,1
E,117745,5/16/2022,1
B,122686,2/2/2022,1
A,120994,7/10/2022,1
D,10078,5/19/2022,1
C,232,2/23/2022,1
C,11230,3/3/2022,1
C,106054,8/25/2022,1
D,102967,8/28/2022,2
C,108412,4/2/2022,2
C,232,8/7/2022,1
B,123280,3/15/2022,2
D,117358,10/15/2022,1
B,123586,8/11/2022,3
B,124414,5/12/2022,1
A,94453,3/30/2022,1
A,124396,4/27/2022,2
D,3526,2/22/2022,1
E,98584,3/13/2022,2
A,122830,6/22/2022,1
B,120499,5/6/2022,1
D,44989,4/17/2022,1
C,112219,5/27/2022,1
C,122767,6/6/2022,1
D,117745,1/31/2022,2
B,9628,7/30/2022,1
E,91438,10/6/2022,1
C,122560,1/25/2022,2
E,12040,4/7/2022,1
A,610,2/7/2022,2
D,93679,5/23/2022,1
B,10924,9/2/2022,1
D,116962,7/6/2022,1
A,610,3/28/2022,1
A,101635,10/13/2022,2
C,57058,8/4/2022,1
B,105622,2/7/2022,1
B,29896,8/15/2022,1
E,11293,9/13/2022,2
C,122740,2/16/2022,1
C,7108,3/28/2022,1
D,122803,10/5/2022,2
A,12031,10/9/2022,1
A,4930,2/17/2022,1
D,107809,7/1/2022,2
D,114658,10/8/2022,2
D,1942,2/5/2022,2
C,107863,1/24/2022,1
B,46150,6/13/2022,1
B,102769,10/3/2022,1
E,40759,5/18/2022,1
D,1852,7/28/2022,1
